,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,47,110126,15,2,107,57,39,5,70.925156,0.0051739477,0,98,5.345871,0.0014991752,-61367.72252086736,3396.1551926769316,795.4053,0.0,117,8,37,17.013748,0.0008658138,1,804,5,9520368.0,0.010235388,0,0,0,1143,17,14.128596,0.0,0,6,30.563656,1429.4622,16.077475,0,0,0,1,0,0,0,0,32.60096,67.0403,9.268781e-27,59,2,161,3,455,54094,247,1,38,1.2704438e-25,2.0316074e-28,136237,0,0.05888092,0.004198953,0,0,BENIGN
1,360,77,102,3,147,102,29,45,54.541897,0.0051739463,0,2,9.4826344e-26,129.40637,-46429.89978374727,1169.993336114101,63.550945,0.0,822,1,0,24.18345,0.0008658138,1,9939,0,0.0,0.010235388,1,0,1,24,27,18545.418,0.37693635,48,6,2.547686,477.25403,2374.5857,0,0,0,1,0,1,0,1,28.569304,804.39844,5.5688477e-25,81,13,160,1,130,-1,1317,1,32,0.0,1.1839916e-28,0,0,0.038217388,0.004198953,0,0,BENIGN
2,56,95462,2,1,164,30,32,31,45.112343,0.69971067,17,5,212.33357,1197.8512,-42677.73868289776,-620.1579331383109,52.884457,0.0,98375,4,124,10.418623,0.0008658138,1,466,0,0.0,0.010235388,0,0,0,110,34,13485.807,39.079075,10,1189,44.121273,867.57837,5018.464,0,0,0,0,0,0,0,0,13.472581,34.39712,9.250207e-26,21,5,64,1,276,38348,-1,1,32,1.5402593e-25,0.0,0,0,0.048174907,0.004198953,0,72656177,BENIGN
3,358,315,69,2,132,0,26,39,2.5835924e-16,0.005173947,94,2,10.460258,324.71567,8535.638847943395,3079.8179687452503,105.67406,2634.57,450,10,119634237,4123374.8,0.0008658138,18306,54,0,0.0,0.010235388,0,37949532,0,20,67,1.1433955,9255.147,102,134,27.590492,456.31058,66.059296,0,0,0,0,0,0,0,1,53.294804,80.456566,1.372641e-24,106,2,103,26,829,-1,-1,1,20,7.376595e-26,1.7726817e-28,0,0,745926.3,0.004198953,0,0,BENIGN
4,52,1622,33,2,1834,5,34,0,4.3812823,0.0051739463,64,92,64.52034,0.0014991752,-104469.47369183227,512122.00179313635,3356892.2,2.9340067e-26,20,12,64306072,17756550.0,0.0008658138,619,0,0,3.5246805e-29,4615838.0,0,0,0,42,0,0.007456109,226.52156,4,434,23.135885,2.4494898,270.86823,0,0,0,0,1,0,0,0,5.560628,40.633114,303.28018,38,2,141,3,0,-1,2066,1,32,1.303367e-25,83079.98,0,0,0.039959945,0.004198953,0,0,BENIGN
5,381,109737,2,1,132,43,394,6,61.242104,0.0051739477,63,101,22.997019,0.0014991752,390476.75548153184,-1685.789034012705,28176.686,35.41013,171,4,35,1696460.6,0.0008658138,1,3,0,9.32369,14875449.0,102013882,1,0,17,0,17.904894,6.824163,4,4497,0.0,28.700253,0.0027407971,0,1,0,0,1,0,1,1,49.200134,65.6902,1.9839404e-24,81,2,5288,14,214,1027,42071,1,20,0.0,3.0031327e-28,0,0,0.06342877,0.004198953,0,0,BENIGN
6,45,5963251,74,39,71,163,25,43,47.806335,0.0051739463,0,2,4.1538153,1587.8431,51869.41731745191,5958.051350471564,107.7781,613309.5,38824,14,0,3.141961e-21,0.03717148,0,793,0,0.0,4342480.5,0,1,0,32,35,23.086704,3.115835,0,180,30.392769,58.21725,0.0027407971,0,0,0,0,1,1,0,1,35.936916,135.29953,304.53735,116,2,144,2,54,-1,-1,1,32,1.5414252e-25,0.0,12025,0,0.039335728,0.004198953,0,0,BENIGN
7,54,85903,2,7,3530,146,584,6,43.26074,0.005173947,3,2,2194.8013,0.0014991752,40919.282606672496,-1382.4655890283175,51.023026,0.0,434,2,1338,0.0,10646225.0,1,0,0,6536890.0,0.010235388,4908,0,0,36,14,141.94633,26.453869,6,488,44.78374,2.4494898,0.0027407971,0,0,0,0,0,1,0,1,43.806297,70.38209,2194.8013,27,2,40,1,427,1996,-1,1,20,0.0,0.0,0,0,0.06008728,0.004198953,97964637,0,BENIGN
8,346,428573,2,1,73,81,47,0,65.019585,0.0051739463,3,44,4.6584377,0.0014991752,-56211.61527771503,2906.0199925559573,4816.869,3.6822135e-26,21638,7,6859,11036199.0,1093.5336,0,7,0,1.0487055e-29,1017042.7,0,0,0,535,27,35.359467,0.0,58,422,125.96452,14.582316,3755.7278,0,0,0,0,0,0,0,1,51.411007,25.996939,299.88177,52,10,50,1,853,-1,-1,1,32,6.1638097e-26,0.0,0,0,0.044607274,0.004198953,0,0,BENIGN
9,406,79082916,2,1,2383,0,40,7,201.07996,0.005173949,0,2,7.645772,0.0014991752,-20907.841910131276,490472.6683994462,107.29891,954208.56,330,9,0,8042032.5,10007.911,0,11,109921887,5.617628e-30,0.010235388,0,0,0,33,24,21765.66,17665.25,70,135,0.6850931,2.4494898,30510.957,0,0,0,0,0,0,0,0,0.0051148282,57.127743,0.0,17,18,88,1,282,-1,-1,2,32,1.7498657e-25,0.0,0,0,54839520.0,0.004198953,0,0,BENIGN
