,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,59,253369,20,1,25,260,64,0,4.226544e-28,592.8595,2023,0,0.11111273,2.5875167e-11,4.276659388152607e-17,0.2282107094752292,1312960.6,0.0061353343,381759,5,0,535.8163,0.019454334,6050629,7,0,147324.95,3.7394308e-08,0,0,0,-2763,1080,0.18101045,17.564678,0.0,1872.4519,36.092606,419.59247,0.0042665317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.52000314,29.596237,0.11111207,-1797.2485,1.0,310.79126,1.6497552,1.8611598e-23,651.8591,65535.0,0.9870903,32.0,1.3714295e-27,0.027584856,0.0073155444,0.008846816,0.0,0.0075558685,1046654.44,0.0,BENIGN
1,398,4712991,2,1,1233,0,148,0,98.283264,0.37796617,0,0,0.11111161,3.1078484e-11,0.0,83688.33604096007,15696.066,6230296.0,80,5,2541273,384340.12,1210834.1,50,61,0,0.0,2.5963725e-08,227118,0,0,-2,986,743.1203,4.1585973e-29,3.0367588e-27,0.007498787,0.004647302,259.56305,225752.25,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,71.88762,3.064399e-27,0.11111439,-2041.1353,1.0,166.60342,0.99999994,5148.23,498.4271,126.71356,0.9870903,20.0,7.164464e-27,0.027584856,0.0073155444,0.008846816,4.232489e-26,0.0075558685,0.25777367,1.6762587e-17,BENIGN
2,67,5,2,1,16,0,524,0,0.0,0.37796542,0,0,71.65982,1584.7908,0.0,0.9588542155308546,51259.566,0.0061353343,1883,8,22210,5.7393074,9378589.0,6972420,94,0,0.0,3.7811322e-08,0,0,0,-2675,1080,2.6509833,3.3383646,4.6268876e-27,1228.2737,0.0046488913,96.864265,0.0042665317,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.52000767,3.874308,0.11111549,-253.6227,2.5992396,50.14311,1.4379963,1291.2163,-1.0,3689.841,0.9870903,21.0,1107783.8,0.027584856,0.0073155444,0.008846816,3.2838227e-26,332799.8,6478928.5,6933418.5,BENIGN
3,520,169208,2,1,19644,1846,80,0,349.2982,6.6043587,286,0,169.35588,1.5684214e-11,10412.263259450106,0.6444399465837637,31736.596,672116.56,11676484,5,13,4783218.5,3651851.2,18162,35602,0,0.0,3.9299346e-09,0,0,0,-1103,951,0.01903385,203.11452,0.0,1398.6271,5.738213,75.92309,0.0042665317,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,119.93212,3.912918e-30,0.11111283,-2197.7349,10.144555,35.288105,0.99999994,1.801179e-25,426.78476,1081.4388,0.9870903,33.0,2.6598221e-27,0.027584856,18.92862,0.008846816,0.0,0.0075558685,0.34285557,2.7596344e-18,BENIGN
4,437,229435,1,1,0,6234,191,0,53.382347,249.363,0,0,989.4493,1.8033209e-11,4.136544296584964e-18,0.14947910820131566,381.4245,0.0061353343,1080689,1,4241,1.0,0.019454334,442,302,0,0.0,2.658555e-09,0,0,0,-2489,1208,0.18145794,2.2780373,0.0,55.784763,452.83453,173.05444,0.0042665317,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5200049,92.15104,0.111119844,-1577.4183,1.8925195,73.495964,0.99999994,10826.802,6233.5986,-1.0,1.006806,32.0,1.2727859e-27,0.027584856,0.0073155444,0.008846816,4.9248694e-27,0.0075558685,0.4589838,1.2084569e-16,BENIGN
5,433,9210474,1,2,116,405,507,0,1.9987427e-29,0.3779659,0,80,0.11111216,3.6441544e-12,63340.05046246426,1.448663664099394,78372.41,745679.2,72043,0,95676481,632673.4,0.019454334,0,1,0,261899.28,1.7487974e-08,9164575,0,0,-1229,65,8.71903,0.016680941,3.357723e-27,187.07893,548.00507,0.50990194,2436.9033,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.231635,0.0,407.8101,-168.38026,8.478169,1048.2672,1.968711,1.2454831e-24,65535.0,548.6372,4.2796264,20.0,2.2577534e-27,0.027584856,0.0073155444,0.008846816,7.622331e-27,878259.0,0.4958411,0.0,BENIGN
6,64,2433,2,7,0,8622,441,0,544.7578,0.3779653,0,0,0.111115746,2.1098899e-11,1331.78323053586,31.268016032356883,1.4295403,0.0061353343,71702882,0,133,1.0,0.019454334,0,111179,0,2393.0457,6.3871816e-08,581484,0,0,-3498,1076,13.283243,3.1460887e-28,7.00125e-27,31.040558,0.0046474603,5.799197,0.0042665317,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.520004,5.4651572e-30,0.111113325,-2497.9482,1.0,527.24414,0.99999994,706.78656,32287.398,1202.5063,1.0002594,20.0,0.0,0.027584856,0.0073155444,0.008846816,9.478713e-27,0.0075558685,0.22651261,0.0,BENIGN
7,439,93009,6,11,0,584,0,0,15.038771,0.37796566,351,0,0.111112535,1.4858717e-11,540.1299419049019,29.50830933429745,5.5900087,0.0061353343,45725314,0,0,5585.6704,20775434.0,16369713,154418,0,555.47614,8.855775e-08,0,0,0,2485,1089,1.5033585,22.326447,1.6787717e-27,1571.4945,0.0046471637,10.541501,0.0042665317,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,509.778,10.640984,0.1111121,-501.20978,1.7097605,0.0040343725,4.0337186,1.999608e-22,-1.0,-1.0,0.9870903,32.0,1.668257e-27,0.027584856,0.0073155444,0.008846816,0.0,0.0075558685,4779519.0,9.54265e-18,BENIGN
8,498,4640334,1,13,0,703,0,0,2.2269346e-30,90.94135,2483,0,0.11111264,5.945105e-12,7.009684466968171e-17,3000000.0,114453.75,0.0061353343,976638,24338,0,4313490.0,0.019454334,10835017,709,0,0.0,5.5210755e-08,0,0,0,1478,1122,4.325318,0.43799242,2.2260285e-27,1144.8848,83.1725,19.95206,914716.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,220.12518,2.7503685e-29,383.06494,-3246.5344,1.9921285,106.33221,24.045141,4713.8345,23824.957,-1.0,0.9870903,21.0,1.5147288e-26,0.027584856,0.0073155444,0.008846816,7.00711e-27,0.0075558685,0.28438488,0.0,BENIGN
9,528,72881191,3,6,7899,208992,62,0,61.34687,484.71967,164,0,1183.6638,1.184367e-11,85.05064306475863,20.596318124611418,107113.88,0.0061353343,1,-1,15002114,18211680.0,0.019454334,2014,18,0,12858942.0,6651343.0,9752,0,0,-2324,1349,0.15585366,8.5527,0.0,1215.1542,123.715775,0.50990194,83170.75,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,285.93896,0.0,0.111111924,-578.63995,1.0,26.752096,1.0,8.377146e-23,33153.535,-1.0,0.9870903,20.0,194383.06,0.027584856,0.0073155444,0.008846816,5.4928986e-27,0.0075558685,0.31976634,6.2535294e-20,BENIGN
