,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,480,52313,1,1,3,0,73,29,48.086082,83.08798,55,2,156.38637,0.0016070787,951101.8897331706,39053.824901711865,4.83755,527907.9,924,239,55860567,1.5570117,0.0017390461,0,540,91,4.0851946,0.004485603,13,0,0,23,83,10633.212,22.148848,0,32,1.1481482,971.3929,7587.4155,1,1,0,1,0,0,0,1,35.662033,23.22898,0.0,40,2,129,1,37,-1,-1,1,20,0.005060576,0.0057997815,0,0,0.63177407,0.0059481417,1,18648500,BENIGN
1,105,42755271,1,4,5,88,70,40,29.294693,0.0011966615,398,72,7.4308586,0.0016070787,1894824.8134608862,19535.98283973222,148.26102,3.1672618,362,4538527,91,0.55618316,0.0017390461,3,19890022,15,6.011913,0.004485603,6,0,0,33,0,4173.906,0.1145509,0,371,4.2912545,13.3838825,8410.679,0,0,0,0,0,0,0,0,52.637733,24.853905,2452.789,32,2,128,9,0,-1,-1,9,20,0.005060576,0.0057997815,0,0,0.43292776,0.0059481417,0,0,BENIGN
2,97,8,16,3,76,486,60,6,1.0771527e-24,0.0011966613,289,2,0.0,0.0016070787,14.066652679301802,8701.963658397159,35210.99,284213.25,132551,3,11,16.613323,0.0017390461,5,4,0,2.6561935e-29,0.004485603,0,0,0,51,27,0.20424879,5830.7754,37,1481,1.1481482,2.6295064e-23,1875.4857,0,0,0,0,1,0,0,1,8.054782,41.706394,0.0,39,2,93,3,77,103,-1,25,32,26862.195,0.0057997815,0,0,12852718.0,0.0059481417,1,0,BENIGN
3,49138,29,10,2,27,37,29,6,1.5004174e-25,0.0011966613,161,39,9.759825,0.0016070787,277034.57459732104,29.006896262867166,119.6594,128725.83,801,11,10166677,79738.42,0.0017390461,0,77579029,563,8.402821e-30,0.004485603,4,7,1,779,36,0.75196993,5.0681,48,6,192.92378,60.09203,588.3782,0,0,0,0,0,0,0,2,6.4521985,6.142147,8.966969,96,2,153,1,0,24,-1,1,20,0.005060576,0.0057997815,769465,0,13053907.0,0.0059481417,1,24973859,BENIGN
4,62830,37981,2,3,5,0,8,6,7.3082128,0.0011966616,9,2,73.45508,0.0016070787,0.0,37.823922585830445,116299.46,88.19361,155,3,0,0.0,0.0017390461,8,0,0,7.426319,0.004485603,0,0,1,49,0,10040.06,1.3366274,4,142,33.643707,0.0,352.46072,0,0,0,0,0,0,0,0,12.251447,2.8828127,223.548,64,2,108,27,9754,15,-1,15,20,0.005060576,0.0057997815,0,0,0.5748211,0.0059481417,4610674,0,BENIGN
5,62830,2,2,1,371,0,33,6,22.207348,0.0011966614,0,2,540.4655,0.0016070787,839.0526883302889,12.338180588974236,7212.022,48.392883,59185104,5,80257267,0.0,0.0017390461,0,880,137,283.05865,0.004485603,0,0,0,1374,42,20.455816,0.02328238,6,104,357.93262,57.796696,3078.359,0,0,0,1,1,1,0,0,32.762474,16.689606,777.8479,29,2,139,2,7438,122,-1,0,20,476984.25,0.0057997815,0,1742367,0.6710884,0.0059481417,4268681,0,BENIGN
6,54,48746,2,1,25,3,68,6,56.109665,0.001196662,0,2,3.8202666e-22,0.0016070787,1314651.262496076,307.15352553488776,33.65222,587380.8,948,4783,106,1.6715467,1976624.8,8,0,83176499,3.6997721,0.004485603,0,0,0,68,39,12530.009,28.95714,58,0,5.176559,53.696766,40507.996,0,0,1,0,0,0,0,1,7.3662033,23.75187,65.792564,66,2,105,2,222,27,-1,1,20,0.005060576,0.0057997815,0,0,0.61055607,0.0059481417,0,0,BENIGN
7,482,28020,2,2,54,22,32,26,34.109806,0.001196662,0,2,165.18274,0.0016070787,270.17716233911017,38539.17546871672,1360.736,4099580.2,217,83,157,1.3186513,0.0017390461,645,7,9,12.722033,0.004485603,6241120,0,0,205,34,0.0017083087,1.7415296e-24,28,84,39.785614,0.0,25830.363,0,0,0,0,1,0,0,1,91.091545,0.19790764,6.4777026,42,1,94,1,0,21268,-1,0,43,0.005060576,250674.67,0,0,0.861477,0.0059481417,10744099,317198,BENIGN
8,57,60471,2,1,60,340,50,28,2.655731,0.0011966615,5,86,8.725356,0.0016070787,1389465.9052256315,37935.62370430464,85359.18,3118355.8,183037,1,0,7.009547e-25,694466.7,1227,1,0,0.0,0.004485603,5,5,0,70,41,0.1285321,6.0624623,0,60,759.9854,525.47705,7492.806,0,0,0,1,0,0,0,1,62.2899,25.566885,1.6140727e-23,30,1,0,0,2,-1,-1,0,20,0.005060576,0.0057997815,0,12640611,0.4980357,0.0059481417,1,0,BENIGN
9,142,29557,1,2,27,2,52,30,85.928665,185.3373,12,2,175.64062,0.0016070787,94429.38394024232,63.89162892423951,39822.965,69.29268,808,145,2,1.4082212,0.0017390461,0,46,8,1.1651483,5654.7617,23,1,1,50,70,0.006052992,11.387653,0,6,5.6328797,36.246964,840.28656,0,0,0,0,1,0,0,0,37.465946,30.561123,240.25616,18,1,43,2,5,-1,-1,0,20,0.005060576,0.0057997815,0,0,0.7054034,0.0059481417,1,0,BENIGN
