,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,422,577867,4,2,1321,66,36,5,135.83357,2.0790586e-22,1565,0,0.56858015,9.2827757e-10,10747.657793164253,52.379532158605045,368788.72,1946636.2,7390,-2,106016482,8309.705,17976488.0,4888121,10,0,0.0,3.0409042e-25,0.0,108.403755,0.0,-136.96906,-1038.25,2.54455,31226.28,66.79527,88.03333,30.727612,449.92856,0.005781534,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,150.23044,59.30003,61.868248,1587.8824,2.0,117.96807,1.2663213,1.4667608e-28,-1.0,-1.0,1.0000004,31.0,0.008034198,1.4890591e-26,27633.152,0.0017532129,1.6357565,2.2359979e-30,1.5192887,0.30311635,BENIGN
1,390,17,2,14,47,17,7,5,5.3472157,1.65449e-22,11,0,0.0047367145,7.5411105e-10,-145145.73705106042,580580.5376180261,1934940.4,199.49615,39,-1,0,2368937.2,9.2708615e-28,130851,17,0,0.0,16522572.0,4.214021e-29,0.0,0.0,4602.904,-2009.75,0.16405931,0.08523902,7.4321322,5029.993,14.002462,1.5442872e-23,636237.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,214.36855,35.483562,117.31552,-678.84283,57.10379,81.28291,1.2386887,4112.9795,433.86264,-1.0,0.9999999,32.0,0.008034198,2.3219154e-27,6796.1367,0.0017532129,10045137.0,1.1751792e-30,2.303063,7437626.5,BENIGN
2,411,64632497,109,0,18,2624,84,0,5.363687,11.872104,2,0,0.0047368156,3.7105014e-10,-56533.93294988759,0.10626883876006817,56875.008,2.5980887e-19,52418692,-1,119167752,3.431896,71161.33,9167385,237,0,0.0,682268.44,0.0,50.297672,0.0,483.83185,-370.5,3.2238104,69.25134,7.822966,1426.0109,420.71994,584.8308,1654167.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160.04443,36.218132,95.91365,-971.4411,2.0,1391.1034,2.466155,9639.648,369.5558,-1.0,0.99999917,32.0,0.008034198,1.9543453e-27,225598.39,4879.818,1.7129734,5.7583176e-30,1.9312757,4670170.0,BENIGN
3,421,35407,3,1,7651,0,200,0,55.3546,312.8453,2,0,37.134487,8.5669133e-10,8110374.42038542,0.051807285630985654,38.582825,1507717.6,49414733,300773,17444464,1068.6857,122605.71,69434607,3,1150527,20043874.0,0.0,291702.72,0.0,0.0,3235.4365,484.0,0.09505312,45.701878,5.4214626e-20,589.4522,97.00627,10.272236,4855.7656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,80.95315,125.730675,480.09378,-2420.4248,2.0,48.028027,1.3622128,244.2849,8988.481,-1.0,48.572666,33.0,97238.945,0.0,0.0050954944,0.0017532129,1.8996145,6.48967e-30,1.4962976,4595776.0,BENIGN
4,403,14249,19,2,2314,0,49,8,9.239968,2.5986535e-22,2274,0,0.004736807,5.4883215e-10,43048562.97875011,2.708801737413708,-0.54720825,1181141.0,19516,0,11983,8796.466,3.5813077e-25,0,0,1702059,0.0,0.0,0.0,324.2569,0.0,3626.0671,-795.5,139.17886,0.017471721,1.3322501e-19,5.05543,102.83581,4.997975e-24,0.005781534,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,82.56159,14.908964,106.70921,3952.5042,2.0,68.93599,1.5373247e-27,5405.7407,-1.0,-1.0,3.0212042,31.0,0.008034198,628770.0,0.0050954944,11240.231,1.9712608,1.1684931e-29,1.5479698,9525574.0,BENIGN
5,40631,6,11,9,10,89,5,0,1.0874836,73.33958,84,49,20.974043,8.079194e-10,41100071.45295016,0.7674769196175895,2573099.2,1910979.1,5328369,-1,68258632,435630.7,187390.27,89905641,5,105780764,17022.277,3767.3516,0.27015868,3.4708855,0.0,4140.1895,-31.75,1.119843,27825.412,9.376082e-20,6.792879,82.168434,29.163916,880890.06,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,58.379017,125.94301,49.742313,3118.4268,17.557373,33.36333,1.3712846,3711.5798,511.79822,2964.934,0.99999917,20.0,0.008034198,0.0,0.0050954944,0.0017532129,6137930.5,3.2068734e-31,1.5898463,0.3154945,BENIGN
6,422,15221023,28,4,64,0,63,0,76.49333,268.3281,1627,0,39.28512,3.8397646e-10,-1020.0139602534473,174.09725623900925,73.62061,32.87233,-1,-2,2382013,3113798.0,6817575.5,182869,12,543472,2.2110106e-26,0.0,0.0,0.0,0.0,4614.0195,-1460.0,8.562766,4.9332767,67.5213,88.94402,17.690594,3.179981e-24,610839.4,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,187.39514,83.97324,0.0047367536,2756.8147,50.267105,1333.3346,0.95566314,0.78936875,2596.4763,-1.0,0.99999976,32.0,0.008034198,0.0,16006.062,0.0017532129,2.584956,149559.34,1.9363085,7293933.0,BENIGN
7,443,9356395,3,0,1108,0,60,0,5.3142867,441.33994,2504,0,366.19467,9.66366e-10,-46974.58540951088,40.720454177977565,1777020.0,1.070711e-18,10258159,-1,0,0.0,0.0,2,124,0,0.0,8902.78,0.0,743.69543,0.0,3024.579,716.25,9.840565,117.187126,4.5351234e-20,29.310053,71.5084,4.2727476e-24,2846.0188,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.9333454e-11,48.168816,0.0047368025,4202.705,2.0,779.5502,1.2763363,375.47336,10409.1045,1356.6926,3.3955588,19.0,0.008034198,0.0,216874.11,74678.54,2.0753288,21366.182,1.7789924,7541021.0,BENIGN
8,50,29500,2,63,41,26,2523,48,47.714993,5.850452e-22,795,40,4.421697,3.9692492,52250.455093881115,69.90673450559376,16798.14,1720698.5,115370,3,104410709,6639.692,2898781.5,4084,18111639,97465615,3056129.0,0.0,0.0,0.660737,0.0,1464.2651,-1744.25,0.375215,123.3418,2.0237435e-19,1271.481,96.11348,363.39822,966.9951,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,124.81975,5.310864,0.004736798,2072.939,3.6460285,35.124023,34.512768,61899.168,2884.11,34.175907,34.560772,19.0,0.008034198,5.971836e-28,0.0050954944,0.0017532129,1.9289265,0.0,1.8626539,4057394.2,BENIGN
9,424,114749182,110,4,50,51,408,0,43.58203,3.7839456e-22,1442,0,25.03597,133.57014,-121630.55694318563,75076.10011768046,1.3163873,1972284.2,8,31565,98965328,0.37899578,36143300.0,0,63360,0,16.476871,2.752147e-25,0.0,0.0,0.0,4446.491,719.5,8.899648,0.042173073,53.497593,1295.3528,39.716373,128.26273,0.005781534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.995544,5.310176,0.004736772,3325.6223,28.53003,21.643927,20.145416,0.0,8207.104,-1.0,2.0726774,19.0,0.008034198,0.0,0.0050954944,50995.65,1.8543935,7.469125e-30,31480488.0,4804080.0,BENIGN
