,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,57,0,4,5,0,80,62,35,137.90938,0.007992393,28,171,8.5178,0.0,34134.91351974625,303998.8954515225,19691570.0,1192693.0,6,3,0,0.0,4840218.0,2,0,140,9203270.0,0.0054781428,0,0,1,34,769,1.0706087,0.053501707,29,6,488.90393,6.4051614,21.378593,0,0,1,1,0,0,0,0,252.283055837,35.875416494,0.0,30.0,2.0,104.0,5.0,124.0,-1.0,-1.0,0.0,32.0,4.9341666885007776,0.01095739869620584,141355.0,1.0,0.361,0.02113246382783093,0.0,10206074.0,BENIGN
1,65529,5561387,10,2,88,24,8,6,51.413624,0.007992395,187,0,785.6684,2.6394266e-28,25049.366169381647,27176.225612669983,2364310.8,4548265.5,555,16,118483873,27400.809,0.0,0,4,0,23996.578,0.0054781428,0,0,0,38,27,5134.609,0.1349108,6,251,61.021664,0.8903038,2.242609e-31,0,0,0,0,1,0,0,0,294.187576888,1.739094999,56.985877722,20.0,2.0,150.0,1.0,76.0,34142.0,163.0,0.0,20.0,0.007579178971865057,0.01095739869598313,692429.0,1.0,73228259.983,0.02113246382783093,0.0,0.0,BENIGN
2,42697,77603,6,6,4210,49,932,23,5.774278,0.007992396,141,0,90.958046,0.0,9.507311493081123e-15,276.25017886395466,131551.75,41809.207,944,8,0,0.7854218,0.0,44563339,0,0,2.5521429,0.0054781428,0,2080,0,30,79,0.059329975,0.018561937,6,194,12.688703,8.321914,9.918753e-31,0,0,0,0,0,0,0,1,1.191363856,19.794035009,17.124697033,20.0,1.0,23.0,1.0,37633.0,-1.0,-1.0,20.0,32.0,0.007579178971876328,0.010957398688649636,1454664.0,1.0,0.292,0.02113246382783093,0.0,0.0,BENIGN
3,61,124332,3,48,19,147,323,6,5.671929,0.0079923915,9,7,38.934338,0.0,1890.5172299949272,3.6345465816827436,54612.613,1.1924566e-27,1933,0,1027,0.0,3.5616828e-30,72753,4,0,2.0090381e-10,0.0054781428,12,0,0,66,0,0.42447153,6603.2773,26,83,1.0,5.7389193,54588.777,0,0,0,0,1,0,0,1,345.910595244,19.889756108,32.876643168,49.0,2.0,5.0,1.0,0.0,30939.0,-1.0,1.0,32.0,0.007579178971881804,0.010957398695371273,0.0,1.0,11457860.032,0.02113246382783093,0.0,0.0,BENIGN
4,477,26,2,2,0,0,75,25,60.95095,0.007992394,0,232,91.834404,0.0,971030.9269223157,16.933686779401537,113843.73,18842.078,166,80,11633294,0.0,0.0,0,354,119140376,136578.2,0.0054781428,0,0,0,31,0,18239.607,0.016617442,30,191,1.0,0.0,360.4628,0,0,0,0,0,0,0,0,1448.035120035,36.935984949,31.877374907,20.0,6.0,551.0,1.0,366.0,591.0,-1.0,16.0,20.0,20120.261725826254,0.010957398689695716,0.0,1.0,9637864.963,0.02113246382783093,0.0,9856693.0,BENIGN
5,61,-1,4,3,0,0,41,22,6.5615864,0.007992392,7,9,230.11893,0.0,1031.5197806209205,207036.83701301517,5104123.5,23868.326,9754613,3,13,6028791.5,3448.4207,481520,0,3,4.555448e-10,0.0054781428,1,66,0,38,44,89.28882,0.028333511,6,212,1.0,1.8753904,19.877407,0,0,0,1,0,0,0,1,77.347986487,79.605232401,49.612975041,45.0,2.0,72.0,1.0,3518.0,-1.0,-1.0,8.0,32.0,0.007579178971857331,0.010957398699431856,0.0,1.0,0.355,0.02113246382783093,12443933.0,0.0,BENIGN
6,499,62569840,4,5,13625,36,64,19,75.58385,0.007992397,0,136,567.85834,0.0,4.661415551702971e-15,7.539240643690536,1027440.9,0.0,29816,2,6969676,4.429282,3291.8127,0,3,33,30903.469,0.0054781428,0,0,0,60,0,16992.791,0.030678073,6,122,9.913695,4.5436053,3.730923e-31,0,0,0,1,1,0,1,1,1.191361847,0.0,5.191354898,43.0,2.0,114.0,7.0,0.0,-1.0,-1.0,1.0,32.0,0.0075791789719033545,0.010957398693472039,0.0,35215.0,14428774.591,70726.74185152151,0.0,0.0,BENIGN
7,531,5,1,15,94,22,0,42,456.7231,0.007992393,40,4,532.7992,0.0,870451.5697431654,24780.589373979128,55.66741,27.313759,1707,1,0,0.0,2467288.2,1,3,116315151,6.0755667e-10,0.0054781428,21450,0,0,35,0,167.74619,0.030373637,6,6,60.410534,401.30145,52825.035,0,0,0,0,0,0,0,1,239.024070353,6.354306283,0.0,235.0,3.0,7.0,1.0,437.0,37340.0,230.0,0.0,20.0,0.007579178971862298,0.010957398697386827,0.0,72161.0,0.311,0.02113246382783093,0.0,0.0,BENIGN
8,65529,53973687,1,1,82,29,0,6,91.08167,0.007992392,295,133,365.1033,6.1774193e-28,8.757180494282873e-15,1.248259138863659,7.985578,24.094204,359,51124,77066367,925612.3,4.5303204e-31,281,7,0,5.360052e-10,0.0054781428,0,0,0,68,55,14528.815,8.731891,6,278,128.90314,17.594063,5.5899864e-32,0,0,0,1,1,0,0,0,95.700158762,5.826951943,37.826623952,381.0,2.0,6.0,1.0,7247.0,29515.0,-1.0,0.0,20.0,0.007579178971852212,0.010957398691127572,0.0,1.0,67123611.233,0.02113246382783093,0.0,12948032.0,BENIGN
9,60,51487778,1,1,74,0,1991,6,49.75928,0.007992395,2398,131,628.26886,0.0,5.82640974873936e-16,294038.8038490619,749003.6,19056710.0,676,159,117660234,4.0137354e-26,7785484.5,25541,0,4,0.0,0.0054781428,0,5005,0,73,30,92.82582,0.023151873,31,1933,33.540176,0.0,52205.082,0,0,0,0,1,0,0,1,1.191367127,4.590846934,55.887483908,20.0,20.0,57.0,1.0,241.0,35301.0,-1.0,1.0,20.0,0.007579178971867991,0.010957398688670864,957533.0,1.0,0.374,4576.196974856346,0.0,14299125.0,BENIGN
