,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,513,91,1,2,8,49,19,8,66.95331,332.98132,119,0,0.0,0.0015119006,17787.19139317423,2.1611806470539103,2100536.2,29154.39,10258684,90,0,2445039.8,0.010957064,14476443,0,0,44.431973,0.009025145,0,867,0,116,46,10755.988,19544.484,6,60,53.945023,4.610759,0.013425834,0,0,0,1,0,0,0,1,71.07971,2.0870312e-11,189.62503,90,2,37,2,431,-1,-1,0,20,0.0045863697,66285.1,0,0,0.14606637,0.0,12177295,12872720,BENIGN
1,487,92450979,1,2,33,0,21,7,27.75785,0.0,0,0,88.77138,1122.3965,17955.501435583457,378032.6492584056,2381109.8,0.45226702,11667172,2,18,6.259655e-25,0.010957064,26,79,0,0.0,3177978.0,0,0,0,20,0,0.049718477,142.42809,8,5,72.12898,14.129161,489.68524,0,0,0,0,0,0,0,1,0.0072018853,30.572573,356.31952,66,6,1049,14,308,-1,3398,0,32,21545.932,9.991961e-29,0,0,0.15343079,0.0,0,0,BENIGN
2,451,12,2,28,2338,158,35,0,32.104492,9.747614,9,76,5.592884,0.0015119006,39982.79775830358,171.9181377594584,990531.06,7300567.0,88,2,0,261.03592,0.010957064,136,1,0,1672.249,0.009025145,7251790,0,0,45,25,5.0169463,21886.158,69,1483,1.2576536e-15,5.6085224e-20,3054.494,0,0,0,0,0,0,0,1,8.75515,41.650024,84.77953,63,4,58,62,8,24025,-1,0,32,0.0045863697,1.3540223e-29,0,0,12797616.0,7.698134e-33,10651162,5789272,BENIGN
3,58888,82191,1,1,16,3,289,0,8.85271,45.532963,289,0,4.109849,1335.917,-14409.790934838355,70926.64891692478,2506820.8,0.45226702,42369,5,54013010,1864477.2,0.010957064,0,3,3,0.0,0.009025145,12004891,7,0,39,0,5033.149,8772.542,7,49,661.50183,2.8123078e-20,0.013425834,0,0,0,0,0,1,0,0,202.34375,35.282234,2004.2592,278,2,4,13,245,-1,-1,1,20,0.004586374,0.0,0,205111,0.13559596,0.0,0,0,BENIGN
4,478,228,2,49,38,9320,491,0,22.377098,0.0,246,4,47.180412,518.86426,-35333.73105578683,37566.14054043834,2130427.0,10452.579,463355,6,14466054,12686285.0,146508.45,0,1,0,1300.9524,0.009025145,8727463,0,0,100,31,532395.7,39.67785,7,1317,5.934519,1.0064551e-20,521808.47,0,0,0,0,1,0,0,1,42.77362,41.378338,1497.7892,60,4,98,7,5886,1,645,1,20,0.0045863776,0.0,0,146115,8069322.5,0.0,0,0,BENIGN
5,472,36350,1,1,14,75,28,52,35.164146,270.79855,10,92,30.385363,0.0015119006,-41709.93341854587,102355.3337837959,111969.05,0.45226702,686,74,117160463,91.6346,0.010957064,13,2,67,0.0,0.009025145,210,0,0,89,18,0.034376737,19102.188,50,151,9.367995,466.74915,235248.47,0,0,0,0,0,0,0,1,75.52332,3.1093853e-11,198.61334,332,1,698,1,7107,-1,4157,1,32,0.0045863804,0.0,0,0,0.11885439,0.0,0,12304207,BENIGN
6,506,161,2,1,81,1426,51,41,11.570118,0.0,10,0,3.072849,0.0015119006,-20349.982307225466,199026.90121056986,45450.902,964811.75,12030554,4,119427644,61934.02,8837.924,0,33,2,0.0,0.009025145,2,7,0,63,26,0.7907644,42.00452,0,103,61.922146,15.711444,51.908775,0,0,0,0,0,0,0,1,10.07091,49.180195,1.0555116e-29,60,6,22,1,6,6447,-1,4,20,0.0045863823,72528.03,0,0,59013428.0,0.0,0,0,BENIGN
7,457,3235,1,3,1422,0,322,0,94.74796,0.0,11,5,48.55625,0.0015119006,6758.4069683253765,344.8365885359739,3094616.2,0.45226702,127522,0,0,6.144873e-24,0.010957064,7525360,0,0,0.0,0.009025145,0,0,0,51,16,27.870054,15613.92,61,58,0.10185705,1.7778892e-20,722754.5,0,0,0,0,0,0,0,0,143.72452,31.012396,8.062705,43,2,32,2,185,-1,265,1,20,0.0045863744,80452.484,0,0,0.12427227,1.3723853e-31,9714064,7020698,BENIGN
8,56,271,1,2,53,126,29,0,20.948719,2.4193895e-30,0,0,24.651611,0.0015119006,-12277.983649967238,391601.4270012225,758.8378,0.45226702,49830,2,2,9.856573,0.010957064,6983372,1,0,12.811943,0.009025145,15824,1,0,22,0,463000.03,255.75864,0,25,36.13333,0.6113449,18838.371,0,0,0,0,0,0,0,1,88.873726,5.167061,8.550789e-28,63,40,4,2,595,-1,17170,1,20,0.0045863716,0.0,0,331167,0.15789671,0.0,0,0,BENIGN
9,55,152375,1,1,3,25,57,56,31.815619,2.401292e-31,271,0,2.9223857,0.0015119006,11359.764504704624,2.066604629624996,82.154884,10616.46,11516696,5,195,8218250.0,13535.036,228,62,0,1372516.4,2767720.0,65976502,2,1,62,0,3332.6401,19324.924,8,104,51.552227,10.977522,15659.294,0,0,0,1,1,1,0,1,35.80477,29.884573,139.32571,47,2,5,1,108,-1,-1,0,20,0.004586372,2.7536934e-29,0,179346,11242199.0,0.0,0,0,BENIGN
