,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,373,119125,55,1,10711,97,591,2,1.600658e-16,16.103445,79,0,846.2167,25.513803,452.2313945988149,122.28129568768726,5.0754256,991.73627,3138218,53496,6621195,777195.6,5566983.5,2042,2,1224,7177.5835,0.005613333,0,0,1,-54626,0,3.4132884,6.7452825e-29,1.625688e-30,115.50327,0.47619054,3.5692937,0.01095997,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,5.6714725,1.1512435e-15,0.0034439592,25631.91,11.033586,26294.836,0.99999166,163.39098,39.82603,-1.0,0.009781585,32.0,240781.6,0.005163813,0.009682249,17044.592,0.14048393,584.0117,0.1373257,12004353.0,BENIGN
1,51,11900973,1,1,0,250,61,2,2.1222842e-16,0.0,3850,0,2135.5547,1.187198e-15,26811.978307735033,0.12739019718378303,2543.5532,655854.75,177209,7,238,54495.22,3.4129218e-23,2,58553305,9526,0.5,1733407.0,84892503,1,0,-51733,565,0.29602832,0.13590579,0.0,652.3058,19.650152,18.056183,95294.37,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,10.782194,72.89037,0.003443906,33433.84,6.0388556,122.6581,1.480926,843.6376,28625.406,595.2438,0.009781659,20.0,1009946.6,0.005163813,0.009682249,0.0024715632,0.18912138,0.004199185,4708560.5,7793828.5,BENIGN
2,385,67050440,4,1,52,89,627,2,30.735985,0.0,1698,0,303.41733,2.029387e-15,28151.212790092653,21.11836591563997,32880.867,1976408.6,32716,655,3530537,1360778.1,1.9127277e-23,96701,0,187776,0.5,398837.12,0,289,0,13112,24,1.1291345,131.31625,0.0,14.038479,0.4761905,265.8933,0.2818952,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.009891223,43.77351,0.0034439317,11321.936,1.9566123,24218.572,6.110401,16672.986,-1.0,-1.0,0.9601028,20.0,0.0022343507,0.005163813,0.009682249,0.0024715632,0.13059732,0.004199185,0.17126568,5351306.5,BENIGN
3,21,90716,1,10,29,398,1766,2,35.47189,0.0,0,0,12.408125,1.8629007e-15,215.12595203430897,0.5230127304478077,2.033552,1217937.6,9544470,9,4151107,0.0,786518.94,111115,0,14726489,0.5,438879.72,0,0,0,-18622,581,379403.56,64.036095,0.0,51.64503,97.04747,52.443798,80.145546,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.8052993,50.391342,0.0034439487,35398.945,2.2310438,96.03972,1.5868158,0.0027508382,-0.8407706,-1.0,1.1854378,32.0,0.0022343507,507514.25,0.009682249,0.0024715632,0.14583293,6429411.5,9004811.0,0.045793723,BENIGN
4,72,119089711,9,1,680,63,48,2,6.203562e-17,7.1427345,1894,0,0.0034440197,54.01216,285.2979046066997,0.03297994650997518,15640.111,0.38924947,14,64106,7501030,0.0,2.3438708e-23,37466,768,0,0.5,0.005613333,0,2,1,23332,36,9.595758,125.54998,2.1420443e-31,57.40595,143.17717,6.835291,646.8307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,166.39046,64.39268,0.0034439317,28776.576,2.0882182,25283.457,2.9286067,0.0027508382,28160.133,2.545896,0.009781574,32.0,0.0022343507,0.005163813,0.009682249,0.0024715632,53773690.0,0.004199185,42120256.0,0.08190922,BENIGN
5,71,77682262,3,1,10047,86,456,2,65.26639,60.60351,283,93,730.81775,1.2395487e-15,25061.08605645088,0.39495830543771704,585.1086,2.205273,536353,5,3857703,129.34871,0.0,6152826,4310,0,0.5,0.005613333,0,0,1,16591,0,8.228978,0.96598136,5.621615e-30,0.0,77.60826,5.613724,209605.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.625984,22.749758,0.003443995,33521.797,1.0,62.52054,0.99999166,0.0027508382,389.2748,-1.0,10.722014,32.0,44108.203,505291.75,0.009682249,0.0024715632,0.15518475,0.004199185,7425759.5,8016017.0,FTP-Patator
6,75,17805,2,1,3564,3232,0,2,0.05182079,18.184835,0,0,65.583885,59.724068,6244505.612682805,3.2112147253040764,151.62422,0.38924947,1543473,3,16,304633.94,3.776385e-23,0,638,33033139,0.5,0.005613333,2,0,0,26520,0,0.247683,4.670682e-29,0.0,8.109633,128.009,9.0023775,260745.55,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,472.9976,4.5915914e-16,6.448553,32539.855,1.0,2147.5366,0.99999166,0.0027508382,8191.1426,-1.0,0.009781581,32.0,0.0022343507,179426.06,0.009682249,0.0024715632,0.13889115,0.004199185,0.12709996,0.07820052,BENIGN
7,385,234515,16,1,936,577,23,2,66.40258,0.0,0,0,66.50083,3.0622215e-15,10272.612720718113,111603.23078302782,913762.44,275.03323,10016,240,0,181569.31,0.0,5134489,38521,0,0.5,0.005613333,6921736,1,0,15264,567,0.00962305,110.05178,0.0,25.639511,794.3165,13.343249,175.8799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.496409,251.7588,43.344227,3272.942,8.643498,0.0057566585,0.99999803,49137.88,31166.24,1877.3755,0.009781687,32.0,0.0022343507,0.005163813,0.009682249,63651.73,36926104.0,0.004199185,0.15190925,9123007.0,BENIGN
8,40803,9127756,22,9,17,133,54,2,43.906197,0.0,227,0,0.0034439743,1.4456032e-15,12329.534437892316,14403.85734048849,86.34953,0.38924947,938944,97526,0,567134.44,0.0,49660898,1,119525050,0.5,6781964.5,12673466,276,1,-55373,607,886848.2,0.0,0.0,8.75188e-26,14.593996,126.70521,41.59613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1124.4044,87.10557,71.026634,34556.95,1.0,0.0057566585,6.393843,267.09344,2999.827,2.6438017,0.009781674,32.0,0.0022343507,0.005163813,0.009682249,0.0024715632,0.15381274,0.004199185,0.17923632,0.051263012,FTP-Patator
9,21,12145552,2,43,122,0,1792,65,21.490599,0.0,1483,114,50.402077,2.0825902e-15,122996.62263082624,0.9386180367966905,1134989.5,351.4615,6195207,2,3133752,29353.453,5.2716214e-24,11930,1,0,0.5,6344446.5,0,30,0,37308,450,3069.8337,71.47683,4.893159e-30,37.75264,0.47619048,299.6979,0.01095997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.009890992,7.4928106e-16,0.0034439764,27563.021,1.0,176.67435,0.99999166,0.0027508382,-1.0,360.03104,13.604405,32.0,0.0022343507,0.005163813,0.009682249,0.0024715632,0.14467093,8798412.0,52133724.0,14269623.0,BENIGN
