,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,486,46279,13,1,677,329,413,68,68.35319,37.78289,0,0,12.078953,0.0,-70232.45417765155,-4907.860650221119,21739268.0,27.788424,10.412994,-4.1973276,96957760.0,1070680.6,3826392.5,1727.3157,0.0,51218324.0,1.2843894e-26,0.0028338372,0.010519845,9.76799e-22,0.0,58.69894,1423.0691,20369.068,1724.4338,1.801003e-11,266.96136,3.5781646e-20,19.774935,603967.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,122.771126,53.06088,2.3918814e-19,60.407486,1.0,95.02301,3.7482115e-29,0.0,307.5994,400.6717,1.6040791e-14,19.978935,2149136.0,0.0064804493,0.0,0.008471917,0.7004925,0.0041538333,1.0134114,0.25810164,BENIGN
1,514,38,1,2,34,423,351,8,20.078869,176.3624,0,0,1557.6783,0.0,-73755.52083869651,-6713.495316467248,7549.0396,0.004603287,2885858.8,-4.9608073,47202430.0,2228336.2,0.013861054,13298018.0,4.780454,37786.176,12205804.0,0.0028338372,69321030.0,6.60205,0.0,126.33082,51.142044,234263.33,3.1608362,3.1181235e-11,38.907307,289.98737,0.002006599,0.51561487,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.292557,114.61837,1132.2211,59.4366,15.457255,838.7948,14.790929,26.029612,-1.0,2282.5205,2.9266042e-14,32.029266,0.0,0.0064804493,5.4546348e-17,0.008471917,11626723.0,0.0041538333,10106709.0,0.20271742,BENIGN
2,479,4758828,1,2,691,1001,0,0,72.37992,9.120325,11,28,293.49088,10.776564,-83395.49327961728,-4469.678014600417,128.46376,4392496.0,11148331.0,94.110085,1069.8658,121.482765,11.512503,12949159.0,0.0,0.0002533123,1.5265323e-27,2147.855,105434296.0,12.209916,0.0,163.85065,232.01758,87872.78,0.07469381,1.4755122e-11,1368.6177,107.61294,16.535442,1786.1383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,128.63182,259.07626,458.7105,78.22688,1.0,19.744781,0.9126117,0.0,61302.062,163.65518,0.0,31.59175,2.6915272e-30,0.0064804493,4.5132698e-17,0.008471917,1.3576392,0.0041538333,0.87515545,11227233.0,BENIGN
3,56012,62864,1,0,31,19590,298,0,100.49916,58.26831,0,0,1.2216151e-19,230.81581,-20311.47264968045,-3913.283764669206,266140.75,0.004603287,6.9728804,-4.364522,100203770.0,327441.53,2801.2646,2440.3062,0.0,1577731.8,87702.4,5835968.5,300647.12,336.12088,1.0,48.761395,2.2322456e-26,0.9227559,13712.019,1.0117627e-11,95.080574,110.10362,0.0020065997,1781267.5,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,100.506485,40.348118,54.577347,257.59106,1.0,42.92632,0.85732985,46.859337,120.48776,-1.0,0.8871335,31.872263,0.0,0.0064804493,0.0,0.008471917,0.8551967,0.0041538333,1.1802835,7911493.0,BENIGN
4,455,8183,1,1,24,0,0,0,5.5794168,0.01683261,178,0,273.33514,0.0,-69437.94672567956,-3194.723907837644,4.870838,0.004603287,1.2638474,-1.588772,14470.004,0.5,0.013861054,7713051.5,3.0978246,0.0002533123,3.596737e-27,124763.43,0.010519845,509.2054,1.0,979.3404,246.36632,3.2458005,8.498522,7.592775e-12,457.38748,6.483342e-20,728.8691,17796.678,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,27.210966,51.990456,31.963665,87.50062,1.0,2606.5166,0.0,1864.916,6716.357,-1.0,15.763455,19.96457,0.0,0.0064804493,1.7592263e-16,0.008471917,0.8320271,0.0041538333,0.6679736,0.22233106,BENIGN
5,49984,3305055,1,0,162,52225,498,9,122.61929,55.410202,129,4,20.165472,0.0,-51923.570320038125,-4425.416489482857,97074.125,316812.97,64130930.0,-0.54593897,6994575.5,4871085.0,0.013861054,470983.38,2.17471,64628280.0,79334.02,0.0028338372,80209850.0,238.92964,0.0,156.77425,73.62539,9201.336,0.19912268,3.1038748e-11,76.81223,46.95907,59.587463,110878.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0470011e-12,101.86258,1155.3862,629.7944,3.760735,2411.966,17.637106,63.22725,-1.0,-1.0,0.0,32.109413,8.9966026e-30,0.0064804493,0.0,0.008471917,9161381.0,0.0041538333,0.7818295,0.27566284,BENIGN
6,52,1,4,48,807,28904,0,8,37.731087,0.016832523,0,0,4.106759e-18,0.0,-64987.186592331156,478.3940230659209,4.398161,2354416.8,9602846.0,1938.7262,567787.8,20.714666,4967550.0,6.301321e-27,93.57182,0.0002533123,9.406054e-27,6888226.0,16182682.0,5.231686,0.0,509.1346,1041.7314,55668.78,0.0,1.481964e-11,184.41722,1.5927609,588.0725,0.011075002,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,25.12798,7.247588,12.756138,180.46202,1.8797593,1817.5514,1.5763589,0.0,57.962658,831.56885,0.88697094,31.68509,0.0,0.0064804493,0.0,0.008471917,1.1801294,0.0041538333,0.749331,4030499.0,BENIGN
7,507,0,2,1,7,612,1995,0,245.90201,0.016832579,1930,0,348.37366,0.0,-235052.42316336185,-1175.559987173183,4603417.5,0.004603287,5246535.5,-2.5269136,109815670.0,0.5,6490065.0,159599.78,4.012125,111078280.0,41048.098,443975.84,667795.25,2.5443642e-22,0.0,168.6894,2465.3135,31758.855,0.6697322,9.885238e-12,2097.6875,79.63839,6.266852,0.011075002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,157.47018,41.734932,2.9949654e-20,254.41647,2.301628,264.49423,9.853596,82.597755,61884.145,-1.0,16.17193,31.823256,4.9345925e-30,0.0064804493,0.0,0.008471917,0.7798684,0.0041538333,0.83530736,0.35052076,BENIGN
8,55,18,2,1,87,10404,445,0,22.620487,81.0824,0,84,7.6058354,143.5423,-70555.74712819606,362.79885558690876,1132431.8,15.454428,74964540.0,0.20041478,0.34059402,123.04684,524071.72,7.908536e-26,2.6045897,264636.47,0.0,7742479.0,572233.56,70003.14,0.0,107.92475,1.9699458e-24,19.650396,0.096523374,1.0634089e-11,1343.6157,28.437757,29.031734,0.011075002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1456.2286,127.764435,5.9772246e-20,293.70172,10.0460005,4700.8643,6.5478578,3.057797,28902.44,231.45407,2.5275743e-14,31.783134,9.152134e-30,0.0064804493,9548.541,0.008471917,0.6996554,0.0041538333,0.64216447,13266604.0,BENIGN
9,56796,108,3,0,63,182,168,56,5.744019,0.016832564,12,0,1731.5743,85.45752,-62547.80445991084,-4399.400953498203,4529620.0,423.4468,9918120.0,0.8463734,190.2609,5541.683,12089254.0,58862296.0,6.4066505,102180.48,4.213779e-27,0.0028338372,13700461.0,7.50266e-22,0.0,467.86157,40.716694,27.089756,27062.402,38.034157,1304.5541,16.939253,153.13937,0.011075002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,124.534584,856.8405,2252.7861,13140.422,3.425818,65.25009,1.1048615,261.57797,61861.797,1179.0656,0.9584366,19.817335,6.0812784e-30,0.0064804493,5.982321e-17,0.008471917,1.0811274,0.0041538333,7092707.0,10316026.0,BENIGN
