,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,82,381,3,1,5891,83,674,43,5.7137675,0.0,0,0,3.9753467e-28,1264.4324,-61056.77747778408,89010.52467602705,5584.741,0.0,33527,293888,9835302,13020773.0,0.0041030115,3,77,6,0.0,1864667.5,0,4480,0,425,43,5709.889,25368.514,8,1129,7.437617e-28,4.301665,2.1706965,0,0,1,1,0,1,0,1,5.2123814,67.37367,211.6917,62,2,26,20,0,6455,546,1,20,0.010936485,0.0,0,0,0.06112927,0.004225178,0,0,BENIGN
1,94,2068509,2,9,1324,413,6,60,334.9898,31.5107,35,78,5.251734,0.0015202209,27375.044790359214,415783.5827344839,132064.47,0.0,44832,2,0,7268985.0,16882.842,2553030,310,1234868,7.6654216e-30,0.0042123953,7472823,27,0,27,17,71.8143,91.45444,3,14,940.21844,99.038765,11.031917,0,0,0,0,1,0,0,0,80.141685,377.48572,140.36879,66,2,72,1,0,-1,198,0,32,0.010936485,1.5988903e-21,0,0,0.085027866,0.004225178,0,5573052,BENIGN
2,115,19,4,0,251,85,867,56,1.0000035,0.0,32,1,5.9564857,0.0015202209,-48599.493726398796,422542.0296705952,20441.76,1312676.8,32875,2,4165703,461.07355,0.0041030115,10612685,7,2,2.357202e-30,0.0042123953,0,2,0,62,45,1.000655,55.635605,46,592,18.668867,8.882725,0.0,0,0,0,1,0,0,0,1,34.650608,62.882454,8.764538,19,2,352,2,6,7067,15662,2,20,0.010936491,0.0,0,0,0.08581192,0.004225178,0,0,BENIGN
3,59085,5531336,2,2,719,123,0,0,60.171497,4.514391e-25,0,0,20.992376,435.77057,-70947.0609177798,487.6534115143311,8898.299,136.2459,25552,8,7,118.48566,56914.637,279472,187,32015962,3.1876876,0.0042123953,1,47,0,28,73,0.07739657,5.9405675,3,887,109.29195,5.174234,38.34842,0,0,0,0,1,0,0,0,25.618658,14.457038,734.26385,59,2,531,28,957,6063,182,0,20,0.010936486,8.2872516e-22,31244,0,0.06831099,0.004225178,0,0,BENIGN
4,63,8219,2,17,108,0,62,6,88.12231,0.0,344,2,6.3535955e-27,0.0015202209,4321678.696975628,38622.93809438405,3558.8262,994473.44,30856,192,69257,2429204.2,6465.058,0,1389,3,0.0,0.0042123953,3127,7,0,58,238,0.030688314,211.88965,0,6,2.9904863e-28,821.0492,6191.7095,0,0,0,0,0,0,0,0,4.8974633,6.1402993,11.046553,18,2,46,0,261,-1,7871,1,20,0.010936484,4.960745e-21,0,0,0.077794164,0.004225178,0,0,BENIGN
5,58118,89636,3,1,1090,333,8,58,5.5703483,148.40904,0,2,245.03235,0.0015202209,5147766.592919994,0.5582175871807621,12735.516,0.0,52583101,126,2,7769854.5,5339512.5,15502,186,2,0.6141536,0.0042123953,22,5,0,242,113,0.43128455,0.6739022,5,6,57.50592,74.58756,1.1877371,0,0,0,1,0,0,0,0,35.149353,6.8951864,121.01003,31,2,0,0,13,5635,-1,0,20,0.010936487,4.7757745e-22,0,0,0.076856695,0.004225178,0,0,BENIGN
6,83,12322,2,1,1485,273,7,70,135.80788,12.585959,247,97,186.48724,657.4273,70258.1544781588,31364.995794640283,728.9028,42083.832,11041645,5,34680,231586.75,4865.572,0,249,7,1.8767046,0.0042123953,1,137,1,164,39,645953.44,0.66517097,0,1141,107.729546,1.27657725e-17,1411.6772,0,0,0,1,1,0,1,0,1.1923077,7.063749,228.89267,323,2,464,15,197,-1,101,1,20,0.010936485,3.7715296e-21,0,0,0.07899652,0.004225178,390422,10269340,BENIGN
7,68,1880069,21,2,281,63,182,7,41.631214,0.1338422,0,0,33.323315,1003.2618,-18258.96783028543,20082.48814151543,218979.62,2726990.8,59391,52,0,1.6540003e-21,0.0041030115,0,11,0,0.0,277.95145,1,5,1,35,413,21209.754,151.3465,32,168,4.806018e-28,38.801807,225.43286,0,0,0,0,0,0,0,1,268.14957,6.5665607,158.27956,17,2,44,1,0,-1,-1,1,20,0.010936488,0.0,338153,0,0.08873176,0.004225178,0,0,BENIGN
8,521,7182,20,0,587,59,67,59,35.41086,3.401942,60,2,4.9400587,1242.5679,4611703.863070926,16.828656167869156,443641.06,33.839783,44712564,133,13,126615.87,12157.357,0,571,1,0.0,0.0042123953,318727,8,0,26,60,16183.881,306.14542,36,102,173.2339,3.393315,15044.768,0,0,0,1,1,0,0,1,50.727734,40.417503,83.52896,71,2,64,0,8,5117,34,7,20,0.010936486,3.1860385e-22,0,0,0.07126717,0.004225178,0,0,BENIGN
9,58026,49,2,7,98,2003,68,0,5.8955226,35.385597,1242,6,13.334175,529.94916,-63946.74385680631,367.07995031223066,7422.07,3249097.5,40,93718,718,10304349.0,0.0041030115,67386852,42,98,299.33664,12818.8545,0,0,0,64,190,16.731003,0.68525994,0,6,5.866856,229.9694,82524.31,0,0,0,0,1,1,0,0,42.73658,37.865826,98.276596,36,2,355,0,369,6643,-1,0,20,0.010936487,0.0,0,276014,0.068430014,0.004225178,0,0,BENIGN
10,55374,26935,2,1,2469,54,7474,8,23.584736,186.226,4,22,33.621227,0.0015202209,-58004.55827156454,1.4426578660230929,9788.321,4.465453e-30,1,5,0,14568196.0,0.0041030115,61689057,12,1939318,0.0,0.0042123953,37,15,0,60,0,17029.324,9967.305,0,1148,126.88353,528.1756,108306.73,0,0,0,0,0,0,0,0,6.8842726,73.79429,140.78264,103,2,336,30,136,7566,-1,2,20,0.010936487,3.212615e-22,0,0,0.060666475,722.7233,0,0,BENIGN
11,59540,10,2,5,0,2565,70,73,26.063972,0.0,0,230,99.631744,0.0015202209,-593868.5104572177,31.808427980702145,4.0067263,7510.814,29644,70,5488387,8133.955,29407656.0,427,13,0,0.0,1380539.5,21,4116,0,58,0,0.18848938,67.74488,0,467,142.82103,68.69796,37.86159,1,0,0,1,0,0,0,0,1.1923077,100.6649,282.65936,60,9,0,1,18,23048,690,1,20,0.010936486,3.577945e-21,0,0,0.073009945,0.004225178,0,0,BENIGN
12,47,118,7,22,265,0,633,0,32.972954,0.0,20,0,226.3551,0.0015202209,488101.6456233151,42291.90429022118,7768.138,35501.68,37184,121,58,101605310.0,26677990.0,72377788,14,0,37.574394,0.0042123953,0,70,0,59,287,61.33226,0.008336975,0,6,15.180537,470.97083,3072.6516,0,0,0,0,1,0,0,1,76.588394,20.075441,5.7347536,69,2,48,0,1270,36138,-1,0,20,0.010936489,4.0233386e-21,0,0,0.06881661,0.004225178,0,0,BENIGN
13,498,347,2,0,19,0,700,0,6.2308636,1.3445048e-25,155,134,3.1196477,0.0015202209,-44049.72333852388,384.81459941951414,4836445.5,332099.12,92474,8,118523925,7017912.5,0.0041030115,1,183,2,4047954.0,0.0042123953,0,30,0,29,87,0.09087064,114.07657,51,6,3.5574072e-29,17.11741,245513.58,0,0,0,0,1,0,0,1,1.1923077,59.109776,129.67387,36,2,600,1,3,44377,234,1,20,0.010936491,6.738995e-22,0,0,0.07265902,0.004225178,13099081,0,BENIGN
14,60,2156501,2,2,134,0,7,0,54.745758,88.92199,65,0,412.23346,0.0015202209,-48573.110805138946,29442.548129554492,198485.9,7.301232e-28,10452759,58,0,663.65063,0.0041030115,3,0,109902,2.6226466e-31,0.0042123953,1,0,0,34,0,68.32421,46094.45,53,6,4.835165,6.1401856e-20,27.240728,0,0,0,1,0,0,0,0,72.58152,1.0000209,73.08431,60,3,43,0,157691,7196,297,0,20,0.010936487,0.0,0,0,0.083239295,0.004225178,0,0,BENIGN
