,Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
0,47,78764404,2,2,1664,27,316,0,5.322254,3.1461403e-26,168,0,45.14704,0.0015703742,1346.7664649945266,369805.8072083504,2.1774209,0.38924947,3,-1,0,19790.072,0.0,23969,11,207,287.75412,0.01774552,7,0,0,18,1301,0.030541418,0.0,6,16,3.3044066,947.5819,551461.7,1,0,0,0,0,0,0,1,7.822028,5.339008,1.3904148e-20,90,1,47,2,0,65535,458,1,32,0.025005449,0.00789211,0,0,9438310.0,0.0013973119,1,0,BENIGN
1,377,117997963,2,2,174,330,4,0,54.28905,398.04178,2476,181,48.299965,0.0015703742,254.4082379339117,11.72246600783123,107077.21,1993197.6,4511313,9,67467800,418963.38,2245.5933,0,2,119665778,14.251489,0.01774552,0,1,0,66,24,17.7725,2.5000479e-29,0,14,60.28136,1158.512,980.3489,0,0,0,0,0,1,0,2,35.877995,42.378624,76.27548,11,1,1906,4,1191,-1,-1,1,20,0.025005449,0.00789211,0,0,0.5491374,0.0013973119,1,0,BENIGN
2,45446,245,2,2,58,6548,239,6,47.850704,0.0,30,66,1.9713609e-22,1545.6464,20326420.901314568,1.231777344166885,92.664665,0.38924947,32,-2,12,2.2922668,0.0,0,4,0,191.44382,0.01774552,188251,1,0,62,3570,9.710575,1.089161,6,37,179.96292,4.7565166e-27,506.616,0,0,0,0,0,1,0,0,6.8277255e-15,14.71984,38.096092,29,2,1315,1,0,-1,-1,1,32,4788.088,0.00789211,0,0,0.38410166,0.0013973119,1,0,BENIGN
3,48,659,40,2,12,7791,58,61,7.1917467,58.476345,1363,87,3.2967238,199.4233,1954394.9016265157,407357.20579085336,40069.836,11092237.0,516,-2,18,223577.56,85012.836,3,6,0,32275596.0,0.01774552,200725,10005544,0,35,403,285.9387,1.0569509e-29,0,44,50.81671,135.51637,0.0,0,0,0,1,0,0,0,1,5.2766447,37.377922,1.645962e-22,58,2,201,1,0,1707,340,1,20,0.025005449,0.00789211,0,0,8017037.0,0.0013973119,0,0,BENIGN
4,365,118912970,1,2,1742,0,6,0,39.43077,252.4457,2,126,3.6727263e-21,0.0015703742,1242.0718260064664,498012.2978007346,2528841.5,27.604685,181,0,75716265,5.8182774,0.0,13368772,7,2195610,1694673.4,0.01774552,90755882,37,0,66,121,1.033603,2.0575971e-27,7,63,147.48044,139.90341,3901.598,0,0,0,0,0,0,0,0,13.391096,38.514576,33.80043,64,2,151,1,55,1327,-1,2,20,33954.797,3072.5881,0,0,0.65310043,0.0013973119,1,0,BENIGN
5,50,552443,1,3,0,629,31,0,250.47443,211.58397,3113,214,1154.9578,0.0015703742,6244.96701105611,76.05817719322876,3.7476993,6342621.0,295,35430,116676404,21910.941,6921.9697,14,8,0,339.15155,0.01774552,144596,5,0,66,0,0.5028295,60682.504,0,21,140.25955,1.7309041e-26,1.0048519e-28,0,0,0,0,0,0,0,1,37.453945,21.485352,31.723335,108,4,455,2,51,500,-1,2,32,0.025005449,0.00789211,0,0,0.4894649,0.0013973119,1,0,BENIGN
6,365,38506,2,1,119,77,41,40,47.186733,60.893486,26,101,6.439218e-20,0.0015703742,2972406.1087148883,242.33830562891035,26065.15,0.38924947,34586,0,0,6788169.0,3470790.0,1,0,0,1.0009903e-24,0.01774552,0,0,0,128,63,0.014102121,111.2625,58,46,77.55214,190.86523,464.57748,0,0,0,1,0,1,0,0,5.429957,42.68159,41.19513,50,2,145,1,551,10473,-1,1,20,212112.16,0.00789211,0,0,0.5455269,0.0013973119,1,0,BENIGN
7,397,3111514,2,1,682,51,38,0,25.061707,0.0,35,0,5.787483e-21,0.0015703742,0.686881409309757,10148.0150795631,14.354086,0.38924947,296,2,1,5384908.5,5108028.0,16,6,26,248640.25,0.01774552,0,3,1,58,310,1705.4753,24.095734,7,1147,99.583466,4.8278345e-27,20449.732,0,0,0,0,0,0,0,0,70.094795,32.00454,39.33511,24,18,622,1,75,872,-1,1,20,0.025005449,0.00789211,0,0,0.5756738,0.0013973119,1,0,BENIGN
8,53433,106401,1,2,3190,0,359,0,50.326035,252.3146,1291,0,7.863267,0.0015703742,208463.2301787622,1.7842076429992357,57975.285,0.38924947,67,38,33396222,274.7731,108163.85,11129,11,118984611,0.0,0.01774552,0,6,0,63,647,28284.467,1064.422,0,1386,86.362785,89.04098,323715.97,0,0,0,0,0,1,0,0,23.209276,26.335667,1.0921223e-21,44,1,1036,12,865,36401,-1,1,32,0.025005449,0.00789211,0,0,0.3962464,0.0013973119,1,0,BENIGN
9,60,154477,2,2,4247,24,64,0,63.359818,0.0,260,0,1.9359225e-20,0.0015703742,13004.074579825538,271.69325322368826,2019.1631,5721284.5,9651996,23040,17,464881.06,9889237.0,1,6,1,5736191.0,0.01774552,0,16,0,59,876,0.0034344876,50.818207,0,6,7.099697,3.4467154e-26,256575.17,1,0,0,0,1,0,0,0,26.330233,18.646124,3.3312302,99,2,2327,2,0,1212,75,2,32,0.025005449,0.00789211,0,14267,0.7099327,0.0013973119,1,0,BENIGN
10,425,85035880,1,44,2273,0,41,37,5.565265,35.269005,2,0,140.66473,1084.019,94059.40931527021,1.908497062544388,215.71565,0.38924947,366,46,19,2446.7698,3.316989e-26,0,6,0,13.89278,8048198.0,3,0,0,13,104,8128.847,52848.01,7,100,56.50078,1002.94867,6.048737e-28,0,1,0,0,1,0,0,1,69.48924,0.14003997,2.2469759e-20,16,10,64,2,12,-1,-1,1,32,0.025005449,0.00789211,0,0,62740856.0,0.0013973119,1,0,BENIGN
11,431,12504070,2,92,836,64,33,0,30.776789,103.602554,2,110,60.950203,0.0015703742,51387.60790712223,51.33101567975483,25793.475,0.38924947,49,-2,0,31349.676,9348934.0,2,163,0,1.1885256e-24,0.01774552,0,0,0,26,44,20883.93,0.005486092,0,16,1314.3453,176.4547,9318.416,1,0,0,0,1,0,0,1,8.91803,5.323226,438.827,60,4,0,14,25,1906,-1,1,32,0.025005449,0.00789211,45002,0,0.51799554,0.0013973119,0,0,BENIGN
12,375,88,2,2,1022,4,31,45,26.430182,19.491314,2,73,84.25048,0.0015703742,19662.359625746223,442857.0572321303,166.3972,7951047.5,91,4,2,18178656.0,0.0,56163,8,0,1054505.8,0.01774552,2,1,0,53,112,2269.5847,7.167093e-27,57,6,97.031624,36.679092,4125.369,0,0,0,0,1,0,0,1,25.369514,70.377304,3.169652e-22,21,1,90,2,436,1068,-1,1,32,0.025005449,0.00789211,0,0,0.6859935,0.0013973119,1,0,BENIGN
13,419,82410,2,1,2097,0,0,0,29.562023,327.7265,34,0,374.0721,702.29297,19308.387339034944,422801.5584000314,74560.86,0.38924947,3997,-2,0,3.4151687e-26,714203.2,18,7,0,365.98563,0.01774552,1,0,0,15,932,5982.193,94.050835,6,6,1188.6848,584.8385,708846.44,0,1,0,0,0,0,0,2,8.895395e-15,41.10556,64.36885,29,2,226,3,100,238,-1,1,20,0.025005449,0.00789211,0,0,0.40960228,0.0013973119,1,0,BENIGN
14,58,56,387,39,283,64,228,0,52.333447,8.791602e-26,1147,0,112.36907,1597.555,237266.8874692168,710.4195803308992,207.64244,228.08755,65727,11211,1,1.7504887e-24,4827511.0,4916,8,0,16.161428,0.01774552,53,1,0,92,15,8.695638,3.6278577e-27,66,6,0.0,7.2626826e-27,762118.9,0,0,0,1,1,0,0,1,71.50893,1.2741375,447.5679,27,1,54,2,44,1261,300,1,20,0.025005449,0.00789211,0,0,0.5325234,0.0013973119,1,0,BENIGN
15,55,103522942,1,1,1881,86,322,41,60.52273,0.0,2,134,303.5242,0.0015703742,22291.06032003479,25.46225069680162,2681895.2,0.38924947,69268535,10583,3,154.97066,2.5254139e-26,7,0,4845438,4044342.5,0.01774552,64452322,0,0,28,0,2491.7842,1.1905919e-29,7,15,63.13278,1.997506e-26,4.5298985e-27,0,0,0,0,0,0,0,2,47.51506,42.584698,2.4760939e-20,57,1,2578,7,224,1771,10758,1,32,0.025005449,0.00789211,0,0,0.523219,0.0013973119,1,0,BENIGN
